Subject id 	 Noise Mean 	 Inattention mean
10	10.12479193525	1071.3098641872064
10	10.988727042312501	1086.6820117601865
10	14.09910767725	1043.7067102162987
10	10.4976340145	916.1146851705037
10	13.6686310155	93.82190634677387
10	13.989132041687501	3.0703772311387834
10	11.0695742499375	23.5202345786607
10	12.51741095625	97.9719827801149
10	10.27234977975	nan
10	11.448322627499998	26.94887446048317
10	12.530945695562501	1055.266607423743
10	10.985169772125	102.75241870984308
10	10.312137243125001	62.07049875096093
11	6.573747292	96.17391416724364
11	11.49584553175	1088.6825143455806
11	12.6730321860625	1155.3849958221037
11	11.009670947250001	27.907352358309677
11	11.977891325	37.92299405795831
11	13.3645940085625	1099.8502014909068
11	12.436944767375001	64.58415575858477
11	11.677317078875001	69.45227221547589
11	11.0695742499375	156.0481321180961
11	10.5070286654375	27.42909187632023
11	11.119297432875001	75.67365127767904
11	12.3081519686875	44.43849534452541
11	11.048845547125	1090.157771427701
11	8.042705922875001	1088.9338555115198
11	11.663459772687501	138.70456361037915
11	12.48966427575	62.42766792353405
12	6.573747292	144.39750667942826
12	12.781172988125	159.94950651106794
12	12.994624501	490.73406696133657
12	10.031238624937501	129.06525846097048
12	14.09910767725	2237.026576732763
12	12.2436389478125	117.18915690861097
12	12.082177311437501	271.0093161039864
12	14.4933670635	129.23706984111286
12	12.51741095625	110.24994132306432
12	11.119297432875001	642.2999792937392
12	11.2083492689375	135.41762915193527
12	11.4669275636875	10.113513814423886
12	10.312137243125001	75.14834551709919
12	14.58225667725	86.74452248994962
12	13.768093683875001	995.338228935134
12	10.9939451215625	49.339796835875774
13	6.573747292	107.81051551863197
13	12.154188722812501	1073.824518177286
13	13.226400128125	11.464583279882302
13	12.011682452875	35.07429300647685
13	13.382061758875	61.837480270226685
13	12.8717854943125	33.018990923679404
13	13.263712216125	1053.3783050613426
13	14.2013657443125	1062.2781617196176
13	10.27234977975	145.34385143068428
13	12.3081519686875	43.832267197940745
13	11.4669275636875	50.661382240341574
13	8.461153830937501	206.0126838689586
13	11.6633090764375	1082.1798412227272
